Count,Name,Position X,Position Y,Position Z,Rotation
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4536.0000,1848.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4536.0000,1488.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4536.0000,1368.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4536.0000,1728.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4536.0000,1608.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1080.0000,2028.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1080.0000,1908.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1080.0000,2268.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1080.0000,2148.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1080.0000,1788.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1080.0000,1428.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,504.0000,1188.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1080.0000,1668.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1080.0000,1548.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1284.0000,1908.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1284.0000,1788.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1284.0000,2148.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1284.0000,2028.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1284.0000,1668.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1080.0000,2508.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1080.0000,2388.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1284.0000,1548.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1284.0000,1428.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2136.0000,156.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2016.0000,156.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2376.0000,156.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2256.0000,156.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1896.0000,156.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3576.0000,24.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3456.0000,24.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1776.0000,156.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3696.0000,24.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3216.0000,156.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3096.0000,156.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3456.0000,156.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3336.0000,156.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2976.0000,156.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2616.0000,156.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2496.0000,156.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2856.0000,156.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2736.0000,156.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2016.0000,24.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1896.0000,24.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2256.0000,24.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2136.0000,24.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1776.0000,24.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1668.0000,2268.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1668.0000,2148.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1668.0000,2508.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1668.0000,2388.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3096.0000,24.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2976.0000,24.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3336.0000,24.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3216.0000,24.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2856.0000,24.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2496.0000,24.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2376.0000,24.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2736.0000,24.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2616.0000,24.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3576.0000,156.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2496.0000,420.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2376.0000,420.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2736.0000,420.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2616.0000,420.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2256.0000,420.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1896.0000,420.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1776.0000,420.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2136.0000,420.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2016.0000,420.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3576.0000,420.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3456.0000,420.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1776.0000,552.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3696.0000,420.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3336.0000,420.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2976.0000,420.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2856.0000,420.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3216.0000,420.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3096.0000,420.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2376.0000,288.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2256.0000,288.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2616.0000,288.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2496.0000,288.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2136.0000,288.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1776.0000,288.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3696.0000,156.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2016.0000,288.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1896.0000,288.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3456.0000,288.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3336.0000,288.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3696.0000,288.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3576.0000,288.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3216.0000,288.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2856.0000,288.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2736.0000,288.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3096.0000,288.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2976.0000,288.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1668.0000,2028.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4176.0000,2268.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4176.0000,2148.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4176.0000,2508.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4176.0000,2388.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4176.0000,2028.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4176.0000,1668.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4176.0000,1548.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4176.0000,1908.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4176.0000,1788.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1776.0000,672.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1944.0000,912.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1776.0000,912.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1776.0000,792.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1944.0000,792.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2100.0000,792.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2100.0000,672.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1944.0000,672.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2100.0000,912.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4176.0000,108.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4056.0000,2448.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4176.0000,348.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4176.0000,228.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4056.0000,2328.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4056.0000,1968.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4056.0000,1848.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4056.0000,2208.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4056.0000,2088.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4176.0000,1188.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4176.0000,1068.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4176.0000,1428.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4176.0000,1308.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4176.0000,948.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4176.0000,588.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4176.0000,468.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4176.0000,828.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4176.0000,708.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1452.0000,108.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1668.0000,588.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1668.0000,468.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1668.0000,828.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1668.0000,708.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1668.0000,348.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1452.0000,2508.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1452.0000,2388.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1668.0000,228.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1668.0000,108.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1668.0000,1668.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1668.0000,1548.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1668.0000,1908.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1668.0000,1788.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1668.0000,1428.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1668.0000,1068.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1668.0000,948.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1668.0000,1308.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1668.0000,1188.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1452.0000,948.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1452.0000,828.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1452.0000,1188.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1452.0000,1068.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1452.0000,708.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1452.0000,348.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1452.0000,228.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1452.0000,588.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1452.0000,468.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1452.0000,2028.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1452.0000,1908.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1452.0000,2268.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1452.0000,2148.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1452.0000,1788.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1452.0000,1428.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1452.0000,1308.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1452.0000,1668.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1452.0000,1548.0000,216.0000,90
